day,month_year,num0,num1,num2,num3,num4,num5,num6,num7,num8,num9,num10,num11,num12,num13,num14,num15,num16,num17,num18,num19
SAMEDI  ,2015-09-18,5,10,17,21,27,31,46,,,,,,,,,,,,,
MERCREDI,2015-09-18,7,9,29,32,33,48,49,,,,,,,,,,,,,
LUNDI   ,2015-09-18,2,3,5,11,17,19,42,,,,,,,,,,,,,
SAMEDI  ,2015-09-18,11,29,31,44,45,47,48,,,,,,,,,,,,,
MERCREDI,2015-09-18,10,22,25,32,35,36,42,,,,,,,,,,,,,
LUNDI   ,2015-09-18,16,23,31,37,40,42,48,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,1,7,15,18,21,30,45,22,,,,,,,,,,,,
MERCREDI,2015-09-25,12,14,20,33,35,37,48,,,,,,,,,,,,,
LUNDI   ,2015-09-25,2,4,9,15,33,35,38,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,8,13,16,18,30,35,40,,,,,,,,,,,,,
MERCREDI,2015-09-25,2,8,20,21,26,31,33,,,,,,,,,,,,,
LUNDI   ,2015-09-25,1,13,15,17,20,21,43,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,1,23,28,33,40,43,45,,,,,,,,,,,,,
MERCREDI,2015-09-25,10,15,30,33,38,39,41,,,,,,,,,,,,,
LUNDI   ,2015-09-25,3,5,8,10,25,26,36,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,3,5,15,18,26,35,45,,,,,,,,,,,,,
MERCREDI,2015-09-25,3,7,12,13,14,42,48,,,,,,,,,,,,,
LUNDI   ,2015-09-25,4,15,23,26,34,45,46,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,3,10,11,38,39,44,48,,,,,,,,,,,,,
MERCREDI,2015-09-25,3,14,35,39,43,46,49,,,,,,,,,,,,,
LUNDI   ,2015-09-25,4,18,28,29,40,44,49,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,4,12,19,20,26,28,36,,,,,,,,,,,,,
MERCREDI,2015-09-25,3,10,11,18,34,41,44,,,,,,,,,,,,,
LUNDI   ,2015-09-25,1,17,20,30,34,48,49,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,1,7,10,13,29,42,48,,,,,,,,,,,,,
MERCREDI,2015-09-25,3,16,19,20,24,32,42,,,,,,,,,,,,,
LUNDI   ,2015-09-25,2,4,15,17,20,31,34,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,1,25,31,36,37,40,41,,,,,,,,,,,,,
MERCREDI,2015-09-25,1,5,7,10,16,26,41,,,,,,,,,,,,,
LUNDI   ,2015-09-25,14,15,17,35,44,45,47,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,2,16,17,18,42,43,47,,,,,,,,,,,,,
MERCREDI,2015-09-25,2,12,13,14,22,23,42,,,,,,,,,,,,,
LUNDI   ,2015-09-25,2,7,11,16,30,31,48,,,,,,,,,,,,,
SAMEDI  ,2015-09-25,5,7,12,21,22,37,49,,,,,,,,,,,,,
MERCREDI,2015-10-02,10,12,24,26,34,43,47,38,,,,,,,,,,,,
LUNDI   ,2015-10-09,8,11,14,23,26,42,47,1,,,,,,,,,,,,
SAMEDI  ,2015-10-16,9,14,19,21,31,32,40,16,,,,,,,,,,,,
MERCREDI,2015-10-23,2,7,12,28,29,38,48,27,,,,,,,,,,,,
LUNDI   ,2015-10-23,2,9,13,21,28,30,31,,,,,,,,,,,,,
SAMEDI  ,2015-10-23,6,17,22,27,29,37,47,,,,,,,,,,,,,
MERCREDI,2015-10-23,2,3,16,24,27,35,43,,,,,,,,,,,,,
LUNDI   ,2015-10-23,4,13,20,29,33,34,47,,,,,,,,,,,,,
SAMEDI  ,2015-10-23,4,8,14,18,19,32,49,,,,,,,,,,,,,
MERCREDI,2015-10-30,2,11,19,38,43,45,49,9,,,,,,,,,,,,
LUNDI   ,2015-10-30,5,9,23,24,32,33,34,,,,,,,,,,,,,
SAMEDI  ,2015-10-30,18,23,24,27,39,43,45,,,,,,,,,,,,,
MERCREDI,2015-10-30,10,14,15,32,37,41,45,,,,,,,,,,,,,
LUNDI   ,2015-10-30,2,7,18,19,36,37,45,,,,,,,,,,,,,
SAMEDI  ,2015-10-30,4,9,11,21,26,35,45,,,,,,,,,,,,,
MERCREDI,2015-10-30,2,10,13,18,31,40,44,,,,,,,,,,,,,
LUNDI   ,2015-10-30,1,17,20,24,41,47,48,,,,,,,,,,,,,
SAMEDI  ,2015-10-30,3,11,24,29,32,40,41,,,,,,,,,,,,,
MERCREDI,2015-10-30,2,3,13,21,31,37,44,,,,,,,,,,,,,
LUNDI   ,2015-10-30,9,10,11,14,16,26,27,,,,,,,,,,,,,
SAMEDI  ,2015-10-30,10,20,21,31,33,41,48,,,,,,,,,,,,,
MERCREDI,2015-10-30,3,4,5,12,15,23,31,,,,,,,,,,,,,
LUNDI   ,2015-11-06,1,10,12,20,29,35,47,4,,,,,,,,,,,,
SAMEDI  ,2015-11-06,1,3,10,17,20,30,47,,,,,,,,,,,,,
MERCREDI,2015-11-06,27,31,35,39,44,47,49,,,,,,,,,,,,,
LUNDI   ,2015-11-06,6,12,18,22,24,41,43,,,,,,,,,,,,,
SAMEDI  ,2015-11-06,6,8,14,16,41,44,49,,,,,,,,,,,,,
MERCREDI,2015-11-06,10,13,15,17,22,38,48,,,,,,,,,,,,,
LUNDI   ,2015-11-06,4,13,18,33,38,44,48,,,,,,,,,,,,,
SAMEDI  ,2015-11-06,2,3,9,31,36,41,46,,,,,,,,,,,,,
MERCREDI,2015-11-06,5,8,18,28,37,43,49,,,,,,,,,,,,,
LUNDI   ,2015-11-06,1,6,11,23,39,44,47,,,,,,,,,,,,,
SAMEDI  ,2015-11-06,8,12,13,24,26,30,38,,,,,,,,,,,,,
MERCREDI,2015-11-06,11,15,19,24,32,43,45,,,,,,,,,,,,,
LUNDI   ,2015-11-06,3,6,15,21,29,32,40,,,,,,,,,,,,,
SAMEDI  ,2015-11-06,8,14,21,24,27,38,49,,,,,,,,,,,,,
MERCREDI,2015-11-06,1,12,23,24,27,42,47,,,,,,,,,,,,,
LUNDI   ,2015-11-06,7,17,31,36,38,48,49,,,,,,,,,,,,,
SAMEDI  ,2015-11-06,19,24,27,30,32,45,49,,,,,,,,,,,,,
MERCREDI,2015-11-06,4,14,30,32,37,44,47,,,,,,,,,,,,,
LUNDI   ,2015-11-06,4,9,16,22,27,29,35,,,,,,,,,,,,,
SAMEDI  ,2015-11-06,7,11,21,37,38,41,43,,,,,,,,,,,,,
MERCREDI,2015-11-06,6,8,29,37,42,45,48,,,,,,,,,,,,,
LUNDI   ,2015-11-06,2,6,20,22,24,25,45,,,,,,,,,,,,,
SAMEDI  ,2015-11-06,1,5,11,18,41,46,48,,,,,,,,,,,,,
MERCREDI,2015-11-06,2,4,12,24,34,39,42,,,,,,,,,,,,,
LUNDI   ,2015-11-13,7,11,19,38,40,41,42,49,,,,,,,,,,,,
SAMEDI  ,2015-11-20,12,21,28,34,36,45,48,26,,,,,,,,,,,,
MERCREDI,2015-11-27,4,8,9,20,23,45,46,31,,,,,,,,,,,,
LUNDI   ,2015-12-04,8,15,24,25,27,36,43,32,,,,,,,,,,,,
SAMEDI  ,2015-12-04,14,29,37,38,44,47,48,,,,,,,,,,,,,
MERCREDI,2015-12-04,9,21,22,26,28,36,38,,,,,,,,,,,,,
LUNDI   ,2015-12-04,3,9,11,16,34,39,43,,,,,,,,,,,,,
SAMEDI  ,2015-12-04,3,7,8,19,20,35,39,,,,,,,,,,,,,
MERCREDI,2015-12-04,1,3,22,34,41,47,49,,,,,,,,,,,,,
LUNDI   ,2015-12-11,7,12,28,34,45,46,48,49,,,,,,,,,,,,
SAMEDI  ,2015-12-11,4,6,13,18,26,39,45,,,,,,,,,,,,,
MERCREDI,2015-12-11,4,15,22,26,34,40,45,,,,,,,,,,,,,
LUNDI   ,2015-12-11,7,13,16,21,31,36,40,,,,,,,,,,,,,
SAMEDI  ,2015-12-11,14,16,19,41,42,44,47,,,,,,,,,,,,,
MERCREDI,2015-12-11,7,9,31,41,43,45,48,,,,,,,,,,,,,
LUNDI   ,2015-12-11,5,17,24,25,41,45,48,,,,,,,,,,,,,
SAMEDI  ,2015-12-11,7,8,11,20,27,31,43,,,,,,,,,,,,,
MERCREDI,2015-12-11,7,8,11,36,45,47,48,,,,,,,,,,,,,
LUNDI   ,2015-12-11,7,12,20,29,36,39,45,,,,,,,,,,,,,
SAMEDI  ,2015-12-11,5,7,10,32,33,35,43,,,,,,,,,,,,,
MERCREDI,2015-12-11,8,12,15,16,20,31,37,,,,,,,,,,,,,
LUNDI   ,2015-12-11,19,40,41,44,47,48,49,,,,,,,,,,,,,
SAMEDI  ,2015-12-11,9,12,15,24,31,33,34,,,,,,,,,,,,,
MERCREDI,2015-12-18,6,20,28,29,30,31,46,45,,,,,,,,,,,,
LUNDI   ,2015-12-18,11,13,15,17,23,29,37,,,,,,,,,,,,,
SAMEDI  ,2015-12-18,3,10,13,17,38,40,48,,,,,,,,,,,,,
MERCREDI,2015-12-18,5,16,18,19,25,28,45,,,,,,,,,,,,,
LUNDI   ,2015-12-18,6,7,9,10,26,32,38,,,,,,,,,,,,,
SAMEDI  ,2015-12-18,13,17,18,30,34,39,43,,,,,,,,,,,,,
MERCREDI,2015-12-18,21,22,29,32,36,37,38,,,,,,,,,,,,,
LUNDI   ,2015-12-18,3,8,10,19,24,35,38,,,,,,,,,,,,,
SAMEDI  ,2015-12-18,10,11,26,31,36,45,48,,,,,,,,,,,,,
MERCREDI,2015-12-18,3,10,15,38,41,48,49,,,,,,,,,,,,,
LUNDI   ,2015-12-18,14,21,24,35,38,40,49,,,,,,,,,,,,,
SAMEDI  ,2015-12-18,10,14,15,21,32,45,48,,,,,,,,,,,,,
MERCREDI,2015-12-18,5,17,29,42,46,47,48,,,,,,,,,,,,,
LUNDI   ,2015-12-18,1,3,14,23,32,33,44,,,,,,,,,,,,,
SAMEDI  ,2015-12-18,4,5,7,8,19,24,31,,,,,,,,,,,,,
MERCREDI,2015-12-18,5,6,16,24,39,40,42,,,,,,,,,,,,,
LUNDI   ,2015-12-18,1,5,10,15,23,34,35,,,,,,,,,,,,,
SAMEDI  ,2015-12-18,3,12,13,15,24,33,41,,,,,,,,,,,,,
MERCREDI,2015-12-18,3,12,15,28,42,47,49,,,,,,,,,,,,,
LUNDI   ,2015-12-18,9,10,12,13,18,40,49,,,,,,,,,,,,,
SAMEDI  ,2015-12-18,2,5,11,13,24,29,43,,,,,,,,,,,,,
MERCREDI,2015-12-18,2,16,17,38,39,42,44,,,,,,,,,,,,,
LUNDI   ,2015-12-18,24,26,37,41,42,44,49,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,5,8,9,12,22,39,45,38,,,,,,,,,,,,
MERCREDI,2015-12-25,3,4,7,23,36,37,46,,,,,,,,,,,,,
LUNDI   ,2015-12-25,18,29,30,32,39,42,43,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,4,11,17,30,38,44,46,,,,,,,,,,,,,
MERCREDI,2015-12-25,13,19,26,36,43,46,48,,,,,,,,,,,,,
LUNDI   ,2015-12-25,13,15,17,21,25,29,45,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,6,11,14,15,21,33,38,,,,,,,,,,,,,
MERCREDI,2015-12-25,6,13,21,31,35,38,48,,,,,,,,,,,,,
LUNDI   ,2015-12-25,15,16,17,27,29,38,41,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,2,12,21,29,38,48,49,,,,,,,,,,,,,
MERCREDI,2015-12-25,3,7,14,27,40,45,48,,,,,,,,,,,,,
LUNDI   ,2015-12-25,12,17,22,35,38,42,47,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,10,23,29,31,32,39,48,,,,,,,,,,,,,
MERCREDI,2015-12-25,4,5,6,19,22,24,41,,,,,,,,,,,,,
LUNDI   ,2015-12-25,4,11,16,18,25,29,36,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,11,14,19,29,33,42,47,,,,,,,,,,,,,
MERCREDI,2015-12-25,2,3,5,36,37,38,42,,,,,,,,,,,,,
LUNDI   ,2015-12-25,11,15,19,34,43,48,49,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,3,5,14,21,29,33,47,,,,,,,,,,,,,
MERCREDI,2015-12-25,5,12,13,25,26,37,40,,,,,,,,,,,,,
LUNDI   ,2015-12-25,14,29,31,41,43,45,49,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,1,13,14,15,20,29,36,,,,,,,,,,,,,
MERCREDI,2015-12-25,22,24,27,30,37,47,49,,,,,,,,,,,,,
LUNDI   ,2015-12-25,7,22,25,30,40,44,49,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,2,17,19,20,23,34,36,,,,,,,,,,,,,
MERCREDI,2015-12-25,4,6,11,12,18,33,44,,,,,,,,,,,,,
LUNDI   ,2015-12-25,11,17,38,40,42,45,49,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,6,10,19,20,24,25,39,,,,,,,,,,,,,
MERCREDI,2015-12-25,4,7,10,12,27,36,38,,,,,,,,,,,,,
LUNDI   ,2015-12-25,10,12,21,25,31,35,37,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,10,16,27,29,33,39,42,,,,,,,,,,,,,
MERCREDI,2015-12-25,6,16,20,21,22,41,45,,,,,,,,,,,,,
LUNDI   ,2015-12-25,2,9,25,30,33,48,49,,,,,,,,,,,,,
SAMEDI  ,2015-12-25,12,19,22,28,29,39,42,,,,,,,,,,,,,
MERCREDI,2015-12-25,4,9,10,14,24,27,48,,,,,,,,,,,,,
LUNDI   ,2015-12-25,1,7,13,21,28,44,48,,,,,,,,,,,,,
SAMEDI  ,2016-01-01,6,10,13,14,25,41,46,8,,,,,,,,,,,,
MERCREDI,2016-01-08,13,15,21,24,25,36,48,10,,,,,,,,,,,,
LUNDI   ,2016-01-15,7,26,27,31,32,33,42,45,,,,,,,,,,,,
SAMEDI  ,2016-01-15,7,8,17,18,36,37,45,,,,,,,,,,,,,
MERCREDI,2016-01-15,2,4,7,11,15,27,32,,,,,,,,,,,,,
LUNDI   ,2016-01-15,3,23,25,27,38,42,44,,,,,,,,,,,,,
SAMEDI  ,2016-01-15,2,6,13,24,25,27,37,,,,,,,,,,,,,
MERCREDI,2016-01-15,5,12,18,24,27,28,48,,,,,,,,,,,,,
LUNDI   ,2016-01-15,2,16,18,21,23,24,41,,,,,,,,,,,,,
SAMEDI  ,2016-01-15,10,11,17,25,30,41,46,,,,,,,,,,,,,
MERCREDI,2016-01-22,20,21,22,34,42,43,45,1,,,,,,,,,,,,
LUNDI   ,2016-01-22,12,13,26,39,43,44,48,,,,,,,,,,,,,
SAMEDI  ,2016-01-22,21,24,30,36,37,39,40,,,,,,,,,,,,,
MERCREDI,2016-01-22,11,16,29,30,36,44,45,,,,,,,,,,,,,
LUNDI   ,2016-01-22,3,10,16,19,22,34,37,,,,,,,,,,,,,
SAMEDI  ,2016-01-22,2,3,8,14,17,22,43,,,,,,,,,,,,,
MERCREDI,2016-01-22,7,16,17,25,27,30,40,,,,,,,,,,,,,
LUNDI   ,2016-01-22,12,17,27,30,32,36,38,,,,,,,,,,,,,
SAMEDI  ,2016-01-22,3,5,14,19,27,31,32,,,,,,,,,,,,,
MERCREDI,2016-01-22,2,3,24,25,26,33,47,,,,,,,,,,,,,
LUNDI   ,2016-01-22,4,11,16,18,20,22,42,,,,,,,,,,,,,
SAMEDI  ,2016-01-22,10,11,17,22,24,30,44,,,,,,,,,,,,,
MERCREDI,2016-01-22,18,21,27,31,37,43,44,,,,,,,,,,,,,
LUNDI   ,2016-01-22,1,16,25,32,33,44,47,,,,,,,,,,,,,
SAMEDI  ,2016-01-22,5,6,17,18,21,34,40,,,,,,,,,,,,,
MERCREDI,2016-01-29,5,11,14,17,28,41,47,46,,,,,,,,,,,,
LUNDI   ,2016-01-29,2,8,18,20,32,38,46,,,,,,,,,,,,,
SAMEDI  ,2016-01-29,10,21,25,33,35,41,42,,,,,,,,,,,,,
MERCREDI,2016-01-29,12,18,21,22,32,35,49,,,,,,,,,,,,,
LUNDI   ,2016-01-29,7,22,24,25,38,39,40,,,,,,,,,,,,,
SAMEDI  ,2016-01-29,4,7,9,15,26,37,49,,,,,,,,,,,,,
MERCREDI,2016-01-29,4,6,7,24,28,33,40,,,,,,,,,,,,,
LUNDI   ,2016-01-29,5,8,15,24,31,38,46,,,,,,,,,,,,,
SAMEDI  ,2016-01-29,2,8,17,35,36,40,46,,,,,,,,,,,,,
MERCREDI,2016-01-29,3,4,11,20,21,35,39,,,,,,,,,,,,,
LUNDI   ,2016-01-29,16,22,31,33,36,37,47,,,,,,,,,,,,,
SAMEDI  ,2016-01-29,12,14,15,19,24,27,42,,,,,,,,,,,,,
MERCREDI,2016-01-29,2,13,24,32,34,36,40,,,,,,,,,,,,,
LUNDI   ,2016-01-29,4,9,14,16,17,26,39,,,,,,,,,,,,,
SAMEDI  ,2016-01-29,4,7,9,13,16,26,37,,,,,,,,,,,,,
MERCREDI,2016-01-29,1,2,20,21,32,41,44,,,,,,,,,,,,,
LUNDI   ,2016-01-29,1,16,23,30,43,47,49,,,,,,,,,,,,,
SAMEDI  ,2016-01-29,4,6,8,14,16,37,46,,,,,,,,,,,,,
MERCREDI,2016-01-29,2,4,7,25,34,37,49,,,,,,,,,,,,,
LUNDI   ,2016-01-29,11,19,26,30,35,40,49,,,,,,,,,,,,,
SAMEDI  ,2016-01-29,2,3,10,23,27,30,44,,,,,,,,,,,,,
MERCREDI,2016-01-29,8,18,24,30,32,41,45,,,,,,,,,,,,,
LUNDI   ,2016-01-29,12,13,19,29,35,44,47,,,,,,,,,,,,,
SAMEDI  ,2016-01-29,8,9,22,24,35,39,43,,,,,,,,,,,,,
MERCREDI,2016-02-05,6,7,8,9,17,23,30,18,,,,,,,,,,,,
LUNDI   ,2016-02-05,4,9,14,27,33,36,48,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,3,7,15,24,25,35,44,,,,,,,,,,,,,
MERCREDI,2016-02-05,1,12,19,24,25,39,44,,,,,,,,,,,,,
LUNDI   ,2016-02-05,5,11,30,32,36,41,43,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,5,8,10,22,23,36,40,,,,,,,,,,,,,
MERCREDI,2016-02-05,1,8,15,21,22,24,42,,,,,,,,,,,,,
LUNDI   ,2016-02-05,21,34,36,37,45,48,49,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,1,10,14,17,19,20,42,,,,,,,,,,,,,
MERCREDI,2016-02-05,8,9,18,34,36,48,49,,,,,,,,,,,,,
LUNDI   ,2016-02-05,1,14,15,20,25,32,43,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,7,10,18,22,24,27,45,,,,,,,,,,,,,
MERCREDI,2016-02-05,7,9,10,11,14,27,41,,,,,,,,,,,,,
LUNDI   ,2016-02-05,2,10,14,32,36,43,44,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,6,14,25,31,36,37,48,,,,,,,,,,,,,
MERCREDI,2016-02-05,4,12,14,22,24,30,48,,,,,,,,,,,,,
LUNDI   ,2016-02-05,7,9,15,16,18,21,48,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,9,13,15,17,36,39,40,,,,,,,,,,,,,
MERCREDI,2016-02-05,12,15,18,30,32,33,46,,,,,,,,,,,,,
LUNDI   ,2016-02-05,7,17,19,29,39,40,42,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,2,22,34,35,37,41,47,,,,,,,,,,,,,
MERCREDI,2016-02-05,1,8,14,17,23,32,41,,,,,,,,,,,,,
LUNDI   ,2016-02-05,5,10,17,18,25,31,46,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,2,22,27,32,35,39,44,,,,,,,,,,,,,
MERCREDI,2016-02-05,3,12,13,15,20,26,29,,,,,,,,,,,,,
LUNDI   ,2016-02-05,1,10,18,22,33,45,48,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,7,13,20,30,33,38,47,,,,,,,,,,,,,
MERCREDI,2016-02-05,4,8,31,33,39,40,47,,,,,,,,,,,,,
LUNDI   ,2016-02-05,7,9,22,29,34,37,45,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,4,8,26,35,41,46,47,,,,,,,,,,,,,
MERCREDI,2016-02-05,6,15,22,27,30,37,39,,,,,,,,,,,,,
LUNDI   ,2016-02-05,2,3,9,17,27,40,41,,,,,,,,,,,,,
SAMEDI  ,2016-02-05,3,14,19,31,39,42,49,,,,,,,,,,,,,
MERCREDI,2016-02-05,3,4,6,23,24,42,44,,,,,,,,,,,,,
LUNDI   ,2016-02-12,19,20,26,31,34,39,48,18,,,,,,,,,,,,
SAMEDI  ,2016-02-19,2,11,20,22,33,40,43,4,,,,,,,,,,,,
MERCREDI,2016-02-26,6,9,22,23,36,38,47,12,,,,,,,,,,,,
LUNDI   ,2016-02-26,13,23,24,30,34,41,44,,,,,,,,,,,,,
SAMEDI  ,2016-02-26,3,14,17,18,19,20,41,,,,,,,,,,,,,
MERCREDI,2016-03-04,4,14,24,41,42,44,48,26,,,,,,,,,,,,
LUNDI   ,2016-03-04,15,27,30,35,37,39,48,,,,,,,,,,,,,
SAMEDI  ,2016-03-04,15,16,25,26,32,33,44,,,,,,,,,,,,,
MERCREDI,2016-03-04,3,9,13,25,34,36,44,,,,,,,,,,,,,
LUNDI   ,2016-03-04,1,6,10,43,45,46,49,,,,,,,,,,,,,
SAMEDI  ,2016-03-04,12,13,16,20,21,27,49,,,,,,,,,,,,,
MERCREDI,2016-03-04,1,7,10,12,26,28,37,,,,,,,,,,,,,
LUNDI   ,2016-03-04,4,17,23,34,43,47,48,,,,,,,,,,,,,
SAMEDI  ,2016-03-04,2,10,25,33,39,45,49,,,,,,,,,,,,,
MERCREDI,2016-03-04,4,10,16,17,28,36,43,,,,,,,,,,,,,
LUNDI   ,2016-03-11,9,17,27,30,31,34,42,21,,,,,,,,,,,,
SAMEDI  ,2016-03-11,2,5,9,14,25,27,48,,,,,,,,,,,,,
MERCREDI,2016-03-11,2,9,11,17,18,21,42,,,,,,,,,,,,,
LUNDI   ,2016-03-11,9,15,16,20,23,42,44,,,,,,,,,,,,,
SAMEDI  ,2016-03-11,11,18,21,23,25,37,46,,,,,,,,,,,,,
MERCREDI,2016-03-11,4,18,35,36,41,44,48,,,,,,,,,,,,,
LUNDI   ,2016-03-11,2,3,7,18,21,28,42,,,,,,,,,,,,,
SAMEDI  ,2016-03-11,5,8,9,12,16,17,19,,,,,,,,,,,,,
MERCREDI,2016-03-11,6,10,22,23,37,40,41,,,,,,,,,,,,,
LUNDI   ,2016-03-11,2,4,8,28,32,36,46,,,,,,,,,,,,,
SAMEDI  ,2016-03-11,1,14,22,24,26,41,48,,,,,,,,,,,,,
MERCREDI,2016-03-11,1,7,14,15,32,42,44,,,,,,,,,,,,,
LUNDI   ,2016-03-11,10,16,18,20,36,45,46,,,,,,,,,,,,,
SAMEDI  ,2016-03-11,2,3,13,22,34,37,40,,,,,,,,,,,,,
MERCREDI,2016-03-11,7,20,21,26,31,34,37,,,,,,,,,,,,,
LUNDI   ,2016-03-11,3,10,13,14,26,27,48,,,,,,,,,,,,,
SAMEDI  ,2016-03-11,14,15,21,25,29,37,47,,,,,,,,,,,,,
MERCREDI,2016-03-11,5,16,30,37,38,47,48,,,,,,,,,,,,,
LUNDI   ,2016-03-11,8,11,24,43,44,47,48,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,6,8,15,24,26,39,44,40,,,,,,,,,,,,
MERCREDI,2016-03-18,1,4,14,20,24,29,43,,,,,,,,,,,,,
LUNDI   ,2016-03-18,6,11,20,27,37,39,44,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,2,4,8,28,41,42,48,,,,,,,,,,,,,
MERCREDI,2016-03-18,13,21,30,31,34,39,40,,,,,,,,,,,,,
LUNDI   ,2016-03-18,2,6,11,13,31,39,41,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,1,7,10,24,29,32,37,,,,,,,,,,,,,
MERCREDI,2016-03-18,4,6,8,9,11,16,19,,,,,,,,,,,,,
LUNDI   ,2016-03-18,8,14,25,27,32,34,48,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,3,10,18,31,34,36,41,,,,,,,,,,,,,
MERCREDI,2016-03-18,5,13,17,26,32,39,42,,,,,,,,,,,,,
LUNDI   ,2016-03-18,2,3,9,14,19,34,35,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,2,6,7,19,39,45,46,,,,,,,,,,,,,
MERCREDI,2016-03-18,7,8,13,22,35,39,45,,,,,,,,,,,,,
LUNDI   ,2016-03-18,7,12,15,24,27,29,36,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,1,4,11,20,39,40,43,,,,,,,,,,,,,
MERCREDI,2016-03-18,4,6,25,32,37,46,48,,,,,,,,,,,,,
LUNDI   ,2016-03-18,3,11,13,14,17,27,35,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,16,20,27,30,31,43,48,,,,,,,,,,,,,
MERCREDI,2016-03-18,2,3,4,16,18,23,43,,,,,,,,,,,,,
LUNDI   ,2016-03-18,7,13,15,20,32,42,44,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,6,9,16,17,18,38,42,,,,,,,,,,,,,
MERCREDI,2016-03-18,3,19,24,32,40,42,45,,,,,,,,,,,,,
LUNDI   ,2016-03-18,3,5,9,22,27,34,38,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,3,8,16,26,28,39,47,,,,,,,,,,,,,
MERCREDI,2016-03-18,9,19,20,23,26,34,46,,,,,,,,,,,,,
LUNDI   ,2016-03-18,2,4,6,28,29,34,39,,,,,,,,,,,,,
SAMEDI  ,2016-03-18,16,17,20,26,33,37,41,,,,,,,,,,,,,
MERCREDI,2016-03-18,2,10,13,15,17,39,42,,,,,,,,,,,,,
LUNDI   ,2016-03-18,2,13,16,19,24,34,45,,,,,,,,,,,,,
SAMEDI  ,2016-03-25,1,6,15,32,42,45,46,44,,,,,,,,,,,,
MERCREDI,2016-04-01,5,6,27,28,31,41,45,12,,,,,,,,,,,,
LUNDI   ,2016-04-08,9,12,13,14,28,39,41,38,,,,,,,,,,,,
SAMEDI  ,2016-04-08,14,17,19,34,35,38,47,,,,,,,,,,,,,
MERCREDI,2016-04-08,4,5,22,25,32,38,47,,,,,,,,,,,,,
LUNDI   ,2016-04-08,5,15,20,27,30,42,46,,,,,,,,,,,,,
SAMEDI  ,2016-04-08,6,11,13,22,37,39,46,,,,,,,,,,,,,
MERCREDI,2016-04-08,6,10,22,25,39,40,42,,,,,,,,,,,,,
LUNDI   ,2016-04-08,21,24,25,37,43,46,49,,,,,,,,,,,,,
SAMEDI  ,2016-04-08,7,12,28,36,41,42,48,,,,,,,,,,,,,
MERCREDI,2016-04-15,1,9,17,19,25,27,38,44,,,,,,,,,,,,
LUNDI   ,2016-04-22,13,16,20,35,37,43,49,6,,,,,,,,,,,,
SAMEDI  ,2016-04-29,11,21,22,24,26,36,43,10,,,,,,,,,,,,
MERCREDI,2016-05-06,1,8,10,24,26,37,45,47,,,,,,,,,,,,
LUNDI   ,2016-05-06,5,6,15,19,26,36,44,,,,,,,,,,,,,
SAMEDI  ,2016-05-06,11,14,15,24,25,26,30,,,,,,,,,,,,,
MERCREDI,2016-05-13,3,6,8,17,21,28,34,2,,,,,,,,,,,,
LUNDI   ,2016-05-20,16,17,19,22,31,47,49,1,,,,,,,,,,,,
SAMEDI  ,2016-05-27,1,14,16,20,26,32,34,18,,,,,,,,,,,,
MERCREDI,2016-06-03,12,21,28,37,40,43,47,11,,,,,,,,,,,,
LUNDI   ,2016-06-10,5,11,15,26,27,33,39,46,,,,,,,,,,,,
